EdgeConvention,DCAConvention,OutputPolarity,Variant,RegionID,Region,Division,PreDCA,PostDCA,InterOutDegree,OO_count,OO_fraction,ON_count,ON_fraction,NO_count,NO_fraction,NN_count,NN_fraction,LogInterOutDegree,FCV
col0_to_col1,prepost_swapped,positive,unit_norm,1,lCb,Hind,-0.0391152287293908,-0.105894631008615,214703.14285714287,34237.28571428572,0.160575635778328,73800.71428571429,0.3427612258307829,33994.28571428572,0.1593216113698881,72670.85714285714,0.3373415270210008,5.331840424513742,-0.3064418235522952
col0_to_col1,prepost_swapped,positive,unit_norm,2,lMOS1,Hind,0.0510426834709171,-0.0658698523698261,429195.1428571429,88907.28571428571,0.2080914469457074,141600.85714285713,0.3271556074946262,98912.57142857143,0.232718045868653,99774.42857142857,0.2320348996910133,5.632655810350331,0.1672359187219975
col0_to_col1,prepost_swapped,positive,unit_norm,3,lMOS2,Hind,0.0924141591490786,-0.0851915241006815,164688.0,23225.85714285714,0.1428483373305012,33956.857142857145,0.206527728021666,43060.0,0.2619912224476529,64445.28571428572,0.3886327122001797,5.216664592497991,-0.1531201634033081
col0_to_col1,prepost_swapped,positive,unit_norm,4,lMOS3,Hind,0.0063541619410838,-0.1332457731925933,679757.0,126559.71428571428,0.1869983655218221,279623.28571428574,0.4107670103320952,89023.28571428571,0.131437913086281,184550.7142857143,0.2707967110598016,5.832354327455434,0.6931808994638551
col0_to_col1,prepost_swapped,positive,unit_norm,5,lMOS4,Hind,-0.0203602215954196,-0.0680998946316528,254712.8571428572,34107.142857142855,0.13303892276805,66467.71428571429,0.2573139290601511,55678.0,0.221316379320752,98460.0,0.3883307688510468,5.40605257243505,-0.2285665566306825
col0_to_col1,prepost_swapped,positive,unit_norm,6,lMOS5,Hind,-0.0113425316319182,-0.077239719082543,273652.14285714284,39308.857142857145,0.1446878518531172,75299.57142857143,0.2751351086856907,58351.42857142857,0.213874093303938,100692.28571428572,0.366302946157254,5.437200440301204,0.0648988029922958
col0_to_col1,prepost_swapped,positive,unit_norm,10,lRa,Hind,0.0984786578114372,-0.0913211747203133,54330.57142857143,10675.857142857143,0.1952948898442706,17872.0,0.3320324042985606,11213.0,0.2036536706512981,14569.714285714286,0.2690190352058706,4.735052266286947,-0.1189038434310151
col0_to_col1,prepost_swapped,positive,unit_norm,11,lT,Hind,-0.0332656105421855,-0.156232899162418,889021.0,177729.2857142857,0.1997415754054513,379147.28571428574,0.4279464710420795,109356.0,0.1221106388903749,222788.4285714285,0.2502013146620941,5.94891250828223,0.137416698315938
col0_to_col1,prepost_swapped,positive,unit_norm,12,laRF,Hind,-0.0157607442107097,-0.136592222209737,204556.4285714285,30549.42857142857,0.1490781427755991,57551.57142857143,0.2827840164133141,37415.28571428572,0.1820752002702724,79040.14285714286,0.3860626405408143,5.310815255670125,-0.2432499802343466
col0_to_col1,prepost_swapped,positive,unit_norm,13,limRF,Hind,0.0280441097965494,-0.2165894836977738,162871.14285714287,28057.28571428572,0.1730681556299473,70804.28571428571,0.4374305795115723,17784.0,0.1070925418541239,46225.57142857143,0.2824087230043564,5.21184681028773,-0.4097472894142533
col0_to_col1,prepost_swapped,positive,unit_norm,14,lpRF,Hind,0.0797931981264672,-0.1418594529040449,159501.0,33301.57142857143,0.2085366917085666,70138.57142857143,0.4345386764093778,20510.85714285714,0.1309569633460453,35550.0,0.2259676685360101,5.2027661330578905,0.3858873382488884
col0_to_col1,prepost_swapped,positive,unit_norm,16,lHb,Di,0.0021041811345934,0.1338865034807077,12799.42857142857,4487.714285714285,0.3554330177773458,1083.2857142857142,0.1005792542534936,5819.142857142857,0.4245839739121265,1409.2857142857142,0.1194037540570341,4.1072245105143255,0.688355786679715
col0_to_col1,prepost_swapped,positive,unit_norm,20,lOB,Tel,-0.002729608447743,-0.0070683173926655,34.285714285714285,9.857142857142858,0.2790571355474179,9.571428571428571,0.3029723732234726,8.428571428571429,0.2221762419733763,6.428571428571429,0.1957942492557331,1.5475989132454089,1.407260957732723
col0_to_col1,prepost_swapped,positive,unit_norm,22,lP,Tel,-0.2416160852817299,0.0290686689188807,11597.57142857143,3543.8571428571427,0.3106115541810824,3422.428571428572,0.2954031684992917,2433.8571428571427,0.2072625479209591,2197.428571428572,0.1867227293986668,4.064404501391159,1.2922096000009429
col0_to_col1,prepost_swapped,positive,unit_norm,24,lPT,Di,-0.0353520645657935,-0.0472077046542121,83212.85714285714,18552.14285714286,0.220299380970752,19838.714285714286,0.2336596520474784,22737.28571428572,0.2773176013579853,22084.714285714286,0.2687233656237843,4.920195652968262,-0.146528824990624
col0_to_col1,prepost_swapped,positive,unit_norm,25,lPO,Tel,0.0690317654111581,0.062822375963331,108428.57142857143,32629.571428571428,0.3021074192183815,23430.0,0.2161793363098524,30377.14285714286,0.2794183510393192,21991.85714285714,0.2022948934324468,5.035147741213707,0.9733100039812468
col0_to_col1,prepost_swapped,positive,unit_norm,26,lPrT,Di,-0.0324754903163716,-0.1547217850468965,124102.14285714286,16876.571428571428,0.1318071854270619,31900.85714285714,0.2588111818524852,27269.714285714286,0.2184930991097103,48055.0,0.3908885336107425,5.093782779953455,-0.2249750146314621
col0_to_col1,prepost_swapped,positive,unit_norm,28,lSP,Tel,-0.1730751651407664,0.0419717154951061,18686.714285714286,5419.857142857143,0.2937060072732232,4523.428571428572,0.237623216224716,4716.857142857143,0.2562399927306107,4026.571428571429,0.21243078377145,4.271556185605345,1.4765675127635711
col0_to_col1,prepost_swapped,positive,unit_norm,29,lTeO,Mes,-0.0383814567823716,-0.1049228256402435,764034.7142857143,120223.85714285714,0.1563019790397813,208438.0,0.2702685409321629,165592.42857142858,0.2186022112049376,269780.4285714286,0.3548272688231181,5.883113659825286,-0.123694117080411
col0_to_col1,prepost_swapped,positive,unit_norm,30,lTh,Di,0.0077744493045148,-0.1103006529494133,108505.71428571428,23509.14285714286,0.2125370646975155,34511.42857142857,0.31280579751823,20293.28571428572,0.1899290636645744,30191.85714285714,0.28472807411968,5.035456612719248,0.1275469599346741
col0_to_col1,prepost_swapped,positive,unit_norm,31,lTL,Mes,-0.0583556365141172,-0.4163889384909914,6785.142857142857,481.57142857142856,0.072053980868274,2819.8571428571427,0.4197653912699047,485.1428571428572,0.0705813067709816,2998.5714285714284,0.4375993210908396,3.831622997869636,-0.3385580669637554
col0_to_col1,prepost_swapped,positive,unit_norm,32,lTS,Mes,-0.0895279908513762,-0.0880644994023293,35354.57142857143,6893.428571428572,0.1920625794745605,12201.714285714286,0.3355911165488962,5964.142857142857,0.173146704928013,10295.285714285714,0.2991995990485301,4.548457860849411,-0.1451661456376836
col0_to_col1,prepost_swapped,positive,unit_norm,35,lNX,Hind,0.0376802868039002,-0.0369366871541094,74387.42857142857,15557.857142857143,0.2153568426044494,20607.85714285714,0.2794786855997886,16018.857142857143,0.2154948728218571,22202.85714285714,0.2896695989739048,4.871505384491879,-0.6500644738301126
col0_to_col1,prepost_swapped,positive,unit_norm,36,rMON,Hind,-0.0125316664781954,-0.1037440082866244,250601.14285714287,32161.14285714286,0.1288054031798508,60620.57142857143,0.2404809555069969,51762.42857142857,0.2089575570815858,106057.0,0.4217560842315663,5.398984780253717,-0.3427887715080514
col0_to_col1,prepost_swapped,positive,unit_norm,37,rCb,Hind,-0.0074422499854602,-0.1337643306251368,174596.0,23330.14285714286,0.1336689454159478,59505.42857142857,0.3391074012178077,26322.85714285714,0.1518358460590547,65437.57142857143,0.3753878073071897,5.242036777200942,-0.2369909368727575
col0_to_col1,prepost_swapped,positive,unit_norm,38,rMOS1,Hind,0.063220972968424,-0.0694353269785818,395436.8571428572,122031.42857142857,0.3081338119551561,201663.4285714285,0.5075571587863218,32232.714285714286,0.0832274214450842,39509.28571428572,0.1010816078134379,5.597078244039929,-0.003773766879517
col0_to_col1,prepost_swapped,positive,unit_norm,39,rMOS2,Hind,0.1143481880116673,-0.00683357889823,63112.0,16841.0,0.2731141156521098,23248.28571428572,0.3669485891170071,9627.42857142857,0.1512000287311872,13395.285714285714,0.2087372664996957,4.80011882432752,-0.6120174939186303
col0_to_col1,prepost_swapped,positive,unit_norm,40,rMOS3,Hind,-0.0706419889810007,-0.1366676318530778,766886.5714285715,207760.4285714285,0.2713253557597112,420333.28571428574,0.5476331706437929,47086.28571428572,0.0617414017968402,91706.57142857143,0.1193000717996556,5.884731699428612,0.2871421871983159
col0_to_col1,prepost_swapped,positive,unit_norm,41,rMOS4,Hind,0.0391668492148541,-0.0729170768720816,312380.14285714284,65084.857142857145,0.210751251237654,120032.0,0.3848485695875876,47752.57142857143,0.1531960493852253,79510.71428571429,0.251204129789533,5.494684809455369,-0.47456486904457
col0_to_col1,prepost_swapped,positive,unit_norm,42,rMOS5,Hind,-0.0333057157212658,-0.0715875994854098,416537.0,84576.85714285714,0.2034903745306682,149273.2857142857,0.3570608871388515,70164.85714285714,0.1702857766442439,112522.0,0.2691629616862362,5.619654627441514,-0.0571996259665052
col0_to_col1,prepost_swapped,positive,unit_norm,46,rRa,Hind,0.0712275281599072,-0.155349277772865,35792.28571428572,5875.857142857143,0.158867882814142,11434.57142857143,0.3074550901250656,6722.714285714285,0.1940102993978664,11759.142857142857,0.3396667276629259,4.553801567126684,-0.0066009909961473
col0_to_col1,prepost_swapped,positive,unit_norm,47,rT,Hind,-0.00985483509227,-0.1805435357144214,740676.5714285715,124214.28571428572,0.1691787913234234,265858.5714285714,0.3623824850427881,112859.0,0.1502769574594727,237744.7142857143,0.3181617661743157,5.869629193912719,0.1765583020810866
col0_to_col1,prepost_swapped,positive,unit_norm,48,raRF,Hind,-0.0375074311554439,-0.145707216060885,119917.57142857143,16015.857142857143,0.1324880520133367,33971.57142857143,0.2807733094400503,21675.714285714286,0.1839545469779864,48254.42857142857,0.4027840915686265,5.078886446187922,-0.9892433711153368
col0_to_col1,prepost_swapped,positive,unit_norm,49,rimRF,Hind,0.0230248291139471,-0.2271731126056009,159246.14285714287,28607.571428571428,0.1791288606367053,81419.57142857143,0.5141592066632023,14387.142857142857,0.090103774220745,34831.857142857145,0.2166081584793473,5.202071649154904,-0.7212386106738954
col0_to_col1,prepost_swapped,positive,unit_norm,50,rpRF,Hind,0.085408649906205,-0.0749677686457726,126811.14285714286,22247.0,0.1728140140737397,45966.142857142855,0.3539249099755834,23202.14285714286,0.1870404801786436,35395.857142857145,0.2862205957720332,5.103160841269363,-0.0728149626248753
col0_to_col1,prepost_swapped,positive,unit_norm,52,rHb,Di,-0.0081359131416557,0.0325629604247518,6714.857142857143,1885.7142857142856,0.2774085188079856,1617.2857142857142,0.2397322428875269,1724.428571428571,0.2559057572824547,1487.428571428571,0.2269534810220328,3.8271014494182585,1.1480136115116517
col0_to_col1,prepost_swapped,positive,unit_norm,56,rOB,Tel,-0.0406461255225694,-0.0007537788597074,10.571428571428571,2.2857142857142856,0.206412868177574,2.857142857142857,0.2835002687943864,2.2857142857142856,0.2180382253911665,3.142857142857143,0.2920486376368729,1.0633869788643928,1.220722495823288
col0_to_col1,prepost_swapped,positive,unit_norm,58,rP,Tel,-0.0803143243036226,0.0656078820085128,45550.857142857145,14233.42857142857,0.3099432422709063,10012.0,0.2150931836732215,12388.714285714286,0.2778058220620691,8916.714285714286,0.1971577519938029,4.658506087795369,1.2982368475377868
col0_to_col1,prepost_swapped,positive,unit_norm,60,rPT,Di,-0.0256117202654748,-0.0203682716780351,76295.14285714286,16296.0,0.2136746006057772,16146.857142857143,0.2133359482902766,22820.571428571428,0.2976995359009522,21031.714285714286,0.2752899152029939,4.882502582801522,0.4012921943085344
col0_to_col1,prepost_swapped,positive,unit_norm,61,rPO,Tel,0.0539628667745429,0.0614903242519746,139808.7142857143,44577.0,0.3173781278177345,30376.85714285714,0.2154653657490464,38435.28571428572,0.2772845454160569,26419.571428571428,0.189871961017162,5.145537348191566,1.2095911411369262
col0_to_col1,prepost_swapped,positive,unit_norm,62,rPrT,Di,-0.0221190326650333,-0.1650606466571652,157865.0,24054.571428571428,0.151068015116521,47866.28571428572,0.3045012410756617,28731.85714285714,0.1798879142594939,57212.28571428572,0.3645428295483232,5.198288604977469,0.2378858084610249
col0_to_col1,prepost_swapped,positive,unit_norm,64,rSP,Tel,0.0007105819298504,-0.0065857017500226,6098.714285714285,1252.2857142857142,0.2120190814969919,1818.0,0.3021692880071732,1183.142857142857,0.1914314514397589,1845.2857142857144,0.294380179056076,3.78530949287245,1.5901980902059074
col0_to_col1,prepost_swapped,positive,unit_norm,65,rTeO,Mes,-0.0230135719856283,-0.1708840562044516,642754.7142857143,87413.0,0.137218911815062,188046.0,0.2947229434405533,114360.0,0.177163849407353,252935.7142857143,0.3908942953370317,5.8080459463366365,0.3291686936736772
col0_to_col1,prepost_swapped,positive,unit_norm,66,rTh,Di,-0.003874291833625,-0.073214642951496,199658.7142857143,56423.857142857145,0.2824929919892987,77957.0,0.3914027572081577,31378.571428571428,0.156349540819625,33899.28571428572,0.1697547099829185,5.300290445299438,0.8470166820932488
col0_to_col1,prepost_swapped,positive,unit_norm,68,rTS,Mes,-0.0739172411008948,-0.0910629233117828,6649.714285714285,1234.0,0.1956957247310613,2111.8571428571427,0.3162124781655467,1260.7142857142858,0.1819366690427956,2043.142857142857,0.3061551280605963,3.8228682909700735,-0.9031832522676868
